,pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,fielder_2,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,pitcher.1,fielder_2.1,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp
10,FF,2023-10-01,92.3,-1.46,5.9,"Jones, Nolan",666134,641927,,swinging_strike,,,,,1,Nolan Jones homers (20) on a fly ball to center field.,R,L,R,COL,MIN,S,,,1,1,2023,-0.51,1.24,-0.31,3.37,,,,2,4,Bot,,,,,680777,,,4.108702174373379,-134.48551684177258,-3.444718092285411,-6.971928122497932,25.25933508696624,-16.469656034984357,3.83,1.82,,,,94.3,2339.0,7.1,716359,641927,680777,666135,666397,456781,571657,656669,650489,670242,53.42,,,,,,,,30,3,4-Seam Fastball,0,2,0,2,2,0,0,2,Infield shade,Strategic,217.0,0.0,-0.027
11,FF,2023-10-01,91.8,-1.43,5.96,"Jones, Nolan",666134,641927,,ball,,,,,11,Nolan Jones homers (20) on a fly ball to center field.,R,L,R,COL,MIN,B,,,0,1,2023,-0.58,1.35,-1.07,3.54,,,,2,4,Bot,,,,,680777,,,2.179263033780792,-133.77930875638555,-3.335415772266601,-7.4297010285313405,25.35026366354874,-15.309015799967408,3.82,1.87,,,,93.6,2247.0,7.0,716359,641927,680777,666135,666397,456781,571657,656669,650489,670242,53.52,,,,,,,,30,2,4-Seam Fastball,0,2,0,2,2,0,0,2,Infield shade,Strategic,214.0,0.0,0.012
12,CU,2023-10-01,75.4,-1.31,6.04,"Jones, Nolan",666134,641927,,called_strike,,,,,6,Nolan Jones homers (20) on a fly ball to center field.,R,L,R,COL,MIN,S,,,0,0,2023,0.67,-0.65,0.53,2.7,,,,2,4,Bot,,,,,680777,,,2.660880262424152,-109.86007647434757,1.262804302529723,5.068998862230392,16.553450023908223,-37.88837976921136,3.82,1.78,,,,76.9,2202.0,6.9,716359,641927,680777,666135,666397,456781,571657,656669,650489,670242,53.57,,,,,,,,30,1,Curveball,0,2,0,2,2,0,0,2,Strategic,Strategic,45.0,0.0,-0.017
13,FF,2023-10-01,97.3,-2.65,6.65,"Jones, Nolan",666134,660896,walk,ball,,,,,2,Nolan Jones walks.,R,L,R,COL,MIN,B,,,3,1,2023,-0.63,1.08,-0.21,3.86,,,,2,9,Bot,,,,,680777,,,7.907015815144344,-141.57430239021122,-4.469477598822093,-10.108899743613184,28.196110296863576,-16.71726951328163,3.81,1.84,,,,96.9,2457.0,5.8,716359,660896,680777,666397,543877,456781,571657,650489,664057,656669,54.7,,,0.7,1.0,0.0,0.0,,69,5,4-Seam Fastball,2,2,2,2,2,2,2,2,Infield shade,Standard,217.0,0.03,0.074
14,FF,2023-10-01,96.5,-2.8,6.57,"Jones, Nolan",666134,660896,,called_strike,,,,,2,Nolan Jones walks.,R,L,R,COL,MIN,S,,,3,0,2023,-0.86,1.22,0.06,3.33,,,,2,9,Bot,,,,,680777,,,9.484119841194955,-140.29884423619413,-5.823953964758766,-13.374473737048929,28.97632252408206,-14.877190642611197,3.82,1.85,,,,96.1,2512.0,5.9,716359,660896,680777,666397,543877,456781,571657,650489,664057,656669,54.62,,,,,,,,69,4,4-Seam Fastball,2,2,2,2,2,2,2,2,Infield shade,Standard,218.0,0.0,-0.022
15,FF,2023-10-01,95.8,-2.79,6.58,"Jones, Nolan",666134,660896,,ball,,,,,12,Nolan Jones walks.,R,L,R,COL,MIN,B,,,2,0,2023,-0.81,1.11,1.01,3.05,,,,2,9,Bot,,,,,680777,,,11.719606411848146,-139.16850953995652,-6.251069896494863,-12.784330043588293,25.91618483592921,-16.481913521915537,3.92,1.94,,,,95.4,2452.0,5.8,716359,660896,680777,666397,543877,456781,571657,650489,664057,656669,54.71,,,,,,,,69,3,4-Seam Fastball,2,2,2,2,2,2,2,2,Infield shade,Standard,218.0,0.0,0.044
16,FF,2023-10-01,95.7,-2.83,6.53,"Jones, Nolan",666134,660896,,ball,,,,,3,Nolan Jones walks.,R,L,R,COL,MIN,B,,,1,0,2023,-0.91,1.24,0.62,3.26,,,,2,9,Bot,,,,,680777,,,11.007879914718586,-139.00181739054318,-5.806689278466203,-14.015926655026345,27.32096238162426,-14.91727838856912,3.82,1.81,,,,95.1,2483.0,5.7,716359,660896,680777,666397,543877,456781,571657,650489,664057,656669,54.75,,,,,,,,69,2,4-Seam Fastball,2,2,2,2,2,2,2,2,Infield shade,Standard,216.0,0.0,0.022
17,FF,2023-10-01,97.3,-2.59,6.61,"Jones, Nolan",666134,660896,,ball,,,,,3,Nolan Jones walks.,R,L,R,COL,MIN,B,,,0,0,2023,-0.78,1.19,0.31,3.8,,,,2,9,Bot,,,,,680777,,,9.472695840058718,-141.43854383581106,-4.739036758332014,-12.51310549742822,28.395037701188865,-15.281657180315603,3.91,1.91,,,,96.7,2474.0,5.8,716359,660896,680777,666397,543877,456781,571657,650489,664057,656669,54.74,,,,,,,,69,1,4-Seam Fastball,2,2,2,2,2,2,2,2,Infield shade,Standard,215.0,0.0,0.016
18,CH,2023-10-01,82.1,-1.63,5.85,"Jones, Nolan",666134,641927,strikeout,called_strike,,,,,4,Nolan Jones called out on strikes.,R,L,R,COL,MIN,S,2.0,,2,2,2023,-1.13,0.13,-0.62,2.93,,,,2,1,Bot,,,,,680777,,,4.569370514556402,-119.77306498934752,-0.4890256444487536,-11.779919655673297,17.669719448681274,-30.961178185028917,3.82,1.85,,,,84.3,1907.0,7.1,716359,641927,680777,666135,666397,456781,571657,656669,650489,670242,53.4,,,0.0,1.0,0.0,0.0,,6,6,Changeup,0,0,0,0,0,0,0,0,Infield shade,Strategic,259.0,-0.01,-0.09
19,CH,2023-10-01,84.3,-1.58,5.83,"Jones, Nolan",666134,641927,,foul,,,,,7,Nolan Jones called out on strikes.,R,L,R,COL,MIN,S,,,2,2,2023,-1.05,0.32,-0.58,2.24,,,,2,1,Bot,,,,,680777,,,4.468612622404238,-122.9669933236748,-2.808201320899869,-11.54921950473254,18.59194572754329,-28.62550948225245,3.83,1.82,,,,86.3,2097.0,6.9,716359,641927,680777,666135,666397,456781,571657,656669,650489,670242,53.56,,,,,,,,6,5,Changeup,0,0,0,0,0,0,0,0,Infield shade,Strategic,252.0,0.0,0.0
