,pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,fielder_2,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,pitcher.1,fielder_2.1,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp
150,CH,2023-09-19,92.5,-1.17,5.99,"Blackmon, Charlie",453568,663158,,foul,,,,,8,Charlie Blackmon strikes out swinging.,R,L,R,SD,COL,S,,,0,2,2023,-1.52,0.74,-0.27,1.65,,,,0,8,Top,,,,,669134,,,5.660646038776182,-134.55976436503906,-6.931036319482631,-19.644534303167934,28.92369465117004,-21.84912612379572,3.49,1.66,175.0,65.0,41.0,93.4,1903.0,6.8,716516,663158,669134,596847,676946,666703,593428,595777,663757,665487,53.69,,,,,,,,54,5,Changeup,0,0,0,0,0,0,0,0,Standard,Standard,226.0,0.0,0.0
151,FF,2023-09-19,99.9,-0.93,6.28,"Blackmon, Charlie",453568,663158,,foul,,,,,11,Charlie Blackmon strikes out swinging.,R,L,R,SD,COL,S,,,0,2,2023,-0.64,1.48,-0.13,3.65,,,,0,8,Top,,,,,669134,,,3.722701485697362,-145.46498644542905,-5.386008050614725,-10.032854193311389,34.33993505555817,-10.08397306947016,3.49,1.66,197.0,81.4,17.0,100.3,2353.0,6.5,716516,663158,669134,596847,676946,666703,593428,595777,663757,665487,54.02,,,,,,,,54,4,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,206.0,0.0,0.0
152,FF,2023-09-19,98.9,-1.03,6.12,"Blackmon, Charlie",453568,663158,,foul,,,,,6,Charlie Blackmon strikes out swinging.,R,L,R,SD,COL,S,,,0,2,2023,-0.61,1.7,0.42,2.85,,,,0,8,Top,,,,,669134,,,5.407710877820719,-143.8420457842422,-7.525250646712461,-9.694955036861128,33.76139432106974,-7.005372792126716,3.49,1.66,98.0,76.4,83.0,99.7,2580.0,6.8,716516,663158,669134,596847,676946,666703,593428,595777,663757,665487,53.69,,,,,,,,54,3,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,206.0,0.0,0.0
153,FF,2023-09-19,98.5,-1.08,6.13,"Blackmon, Charlie",453568,663158,,called_strike,,,,,5,Charlie Blackmon strikes out swinging.,R,L,R,SD,COL,S,,,0,1,2023,-0.51,1.62,-0.25,2.48,,,,0,8,Top,,,,,669134,,,3.4545938698582934,-143.2452901110652,-8.2479900671314,-7.791844069564855,34.51038169473384,-8.117713523796729,3.52,1.6,,,,98.9,2464.0,6.7,716516,663158,669134,596847,676946,666703,593428,595777,663757,665487,53.83,,,,,,,,54,2,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,202.0,0.0,-0.049
154,FF,2023-09-19,98.3,-1.09,6.21,"Blackmon, Charlie",453568,663158,,swinging_strike,,,,,2,Charlie Blackmon strikes out swinging.,R,L,R,SD,COL,S,,,0,0,2023,-0.74,1.66,-0.16,3.4,,,,0,8,Top,,,,,669134,,,4.284608678056841,-142.92947193944218,-5.99167393304312,-11.199755702095528,34.30316862294289,-8.312896228460655,3.49,1.66,,,,99.0,2498.0,6.8,716516,663158,669134,596847,676946,666703,593428,595777,663757,665487,53.71,,,,,,,,54,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,204.0,0.0,-0.038
155,CH,2023-09-18,82.7,-1.4,6.63,"Blackmon, Charlie",453568,608379,strikeout,swinging_strike,,,,,12,Charlie Blackmon strikes out swinging.,R,L,R,SD,COL,S,2.0,,3,2,2023,-0.93,1.36,0.44,3.85,,,,0,5,Top,,,,,669134,,,6.0531260367804425,-120.22347709379464,-2.477362786812641,-10.19266593590442,24.64190488671453,-18.707910354953032,3.49,1.66,,,,83.1,1467.0,6.7,716526,608379,669134,643265,676946,666703,593428,665742,640492,665487,53.76,,,0.0,1.0,0.0,0.0,,42,8,Changeup,7,3,3,7,3,7,3,7,Standard,Standard,239.0,0.016,-0.317
156,CH,2023-09-18,82.9,-1.48,6.52,"Blackmon, Charlie",453568,608379,,ball,,,,,13,Charlie Blackmon strikes out swinging.,R,L,R,SD,COL,B,,,2,2,2023,-0.87,0.93,-0.69,0.26,,,,0,5,Top,,,,,669134,,,3.4937277367209085,-120.30420359798389,-9.583241023523504,-9.098264772766408,25.289872872024656,-21.43677934581933,3.49,1.58,,,,82.9,1488.0,6.6,716526,608379,669134,643265,676946,666703,593428,665742,640492,665487,53.9,,,,,,,,42,7,Changeup,7,3,3,7,3,7,3,7,Standard,Standard,231.0,0.0,0.103
157,SI,2023-09-18,92.1,-1.44,6.44,"Blackmon, Charlie",453568,608379,,foul,,,,,3,Charlie Blackmon strikes out swinging.,R,L,R,SD,COL,S,,,2,2,2023,-1.32,1.21,0.67,3.26,,,,0,5,Top,,,,,669134,,,8.266369031280085,-133.76584258337738,-4.888628829537059,-17.582532075821366,28.96042750948609,-16.765209186145686,3.49,1.66,,,,92.7,1966.0,6.7,716526,608379,669134,643265,676946,666703,593428,665742,640492,665487,53.77,,,,,,,,42,6,Sinker,7,3,3,7,3,7,3,7,Standard,Standard,211.0,0.0,0.0
158,FF,2023-09-18,93.2,-1.57,6.52,"Blackmon, Charlie",453568,608379,,foul,,,,,5,Charlie Blackmon strikes out swinging.,R,L,R,SD,COL,S,,,2,2,2023,-0.5,1.63,-0.11,2.68,,,,0,5,Top,,,,,669134,,,4.864199634099836,-135.54256203757666,-7.7209773764865,-7.199700492526406,30.01952862697411,-10.613147148996797,3.49,1.66,213.0,72.8,27.0,93.8,2025.0,6.7,716526,608379,669134,643265,676946,666703,593428,665742,640492,665487,53.78,,,,,,,,42,5,4-Seam Fastball,7,3,3,7,3,7,3,7,Standard,Standard,209.0,0.0,0.0
159,CH,2023-09-18,81.2,-1.59,6.6,"Blackmon, Charlie",453568,608379,,called_strike,,,,,5,Charlie Blackmon strikes out swinging.,R,L,R,SD,COL,S,,,2,1,2023,-1.3,-0.2,0.21,2.51,,,,0,5,Top,,,,,669134,,,6.5652961271231245,-118.04261326844964,-2.0573269838566173,-13.44419471345511,25.307440226104827,-33.816176931345595,3.49,1.6,,,,81.3,1561.0,6.7,716526,608379,669134,643265,676946,666703,593428,665742,640492,665487,53.78,,,,,,,,42,4,Changeup,7,3,3,7,3,7,3,7,Standard,Standard,242.0,0.0,-0.067
160,FF,2023-09-18,91.4,-1.65,6.55,"Blackmon, Charlie",453568,608379,,ball,,,,,12,Charlie Blackmon strikes out swinging.,R,L,R,SD,COL,B,,,1,1,2023,-0.5,1.48,0.0,3.9,,,,0,5,Top,,,,,669134,,,5.264433511406195,-132.93932017775518,-3.960223131926007,-7.139366751520084,30.021354053908905,-14.007892220286612,3.53,1.69,,,,91.7,2008.0,6.6,716526,608379,669134,643265,676946,666703,593428,665742,640492,665487,53.87,,,,,,,,42,3,4-Seam Fastball,7,3,3,7,3,7,3,7,Standard,Standard,210.0,0.0,0.053
161,CH,2023-09-18,81.2,-1.83,6.59,"Blackmon, Charlie",453568,608379,,ball,,,,,13,Charlie Blackmon strikes out swinging.,R,L,R,SD,COL,B,,,0,1,2023,-1.02,0.5,-1.55,1.6,,,,0,5,Top,,,,,669134,,,2.601844333370048,-118.15213759607552,-5.483136898486597,-10.054061103440592,24.509091077973306,-26.596686166988206,3.47,1.62,,,,81.4,1511.0,6.7,716526,608379,669134,643265,676946,666703,593428,665742,640492,665487,53.84,,,,,,,,42,2,Changeup,7,3,3,7,3,7,3,7,Standard,Standard,241.0,0.0,0.028
162,FF,2023-09-18,92.0,-1.68,6.55,"Blackmon, Charlie",453568,608379,,called_strike,,,,,1,Charlie Blackmon strikes out swinging.,R,L,R,SD,COL,S,,,0,0,2023,-0.65,1.56,-0.76,2.91,,,,0,5,Top,,,,,669134,,,3.757490948681429,-133.84913544911888,-6.838856255764854,-8.575497475510096,28.335680112863358,-12.11081931331972,3.47,1.56,,,,92.5,2146.0,6.6,716526,608379,669134,643265,676946,666703,593428,665742,640492,665487,53.92,,,,,,,,42,1,4-Seam Fastball,7,3,3,7,3,7,3,7,Standard,Standard,210.0,0.0,-0.038
163,CH,2023-09-18,82.0,-1.55,6.66,"Blackmon, Charlie",453568,608379,single,hit_into_play,,,,,13,Charlie Blackmon singles on a line drive to center fielder Jose Azocar.,R,L,R,SD,COL,X,8.0,line_drive,1,2,2023,-1.2,0.61,-0.87,2.22,,,,0,3,Top,126.05,87.49,,,669134,,,3.8668373615942966,-119.33783996057733,-4.6726568836818,-12.196074949542185,23.310926673947574,-25.649592115200324,3.49,1.66,238.0,90.7,13.0,82.5,1502.0,6.6,716526,608379,669134,643265,676946,666703,593428,665742,640492,665487,53.87,0.954,0.905,0.9,1.0,1.0,0.0,4.0,19,4,Changeup,2,1,1,2,1,2,1,2,Standard,Standard,239.0,-0.043,0.453
164,CH,2023-09-18,82.4,-1.78,6.63,"Blackmon, Charlie",453568,608379,,ball,,,,,13,Charlie Blackmon singles on a line drive to center fielder Jose Azocar.,R,L,R,SD,COL,B,,,0,2,2023,-1.22,0.67,-1.48,2.19,,,,0,3,Top,,,,,669134,,,3.072656070479292,-119.88840151249502,-4.838787145536957,-12.342642341148151,24.35119423254428,-25.008312863227665,3.55,1.65,,,,82.6,1555.0,6.5,716526,608379,669134,643265,676946,666703,593428,665742,640492,665487,53.96,,,,,,,,19,3,Changeup,2,1,1,2,1,2,1,2,Standard,Standard,244.0,0.0,0.022
165,FC,2023-09-18,88.3,-1.79,6.43,"Blackmon, Charlie",453568,608379,,called_strike,,,,,6,Charlie Blackmon singles on a line drive to center fielder Jose Azocar.,R,L,R,SD,COL,S,,,0,1,2023,-0.38,1.05,0.82,2.38,,,,0,3,Top,,,,,669134,,,7.216920105679421,-128.3879769716443,-6.024290320308573,-5.649592027341581,25.89430733224722,-19.5090321066656,3.49,1.58,,,,89.3,2159.0,6.9,716526,608379,669134,643265,676946,666703,593428,665742,640492,665487,53.59,,,,,,,,19,2,Cutter,2,1,1,2,1,2,1,2,Standard,Standard,198.0,0.0,-0.049
166,CH,2023-09-18,81.8,-1.67,6.64,"Blackmon, Charlie",453568,608379,,swinging_strike,,,,,7,Charlie Blackmon singles on a line drive to center fielder Jose Azocar.,R,L,R,SD,COL,S,,,0,0,2023,-0.89,0.85,-0.65,1.89,,,,0,3,Top,,,,,669134,,,4.04526285096048,-119.06617135398288,-5.825210182845723,-9.281797112135743,22.75282613243276,-23.176446006498107,3.49,1.66,,,,82.3,1567.0,6.6,716526,608379,669134,643265,676946,666703,593428,665742,640492,665487,53.88,,,,,,,,19,1,Changeup,2,1,1,2,1,2,1,2,Standard,Standard,234.0,0.0,-0.038
167,SL,2023-09-18,83.4,-2.17,5.87,"Blackmon, Charlie",453568,663321,hit_by_pitch,hit_by_pitch,,,,,14,Charlie Blackmon hit by pitch.    Elias Diaz scores.    Brendan Rodgers to 3rd.    Brenton Doyle to 2nd.,R,L,R,SD,COL,B,,,0,0,2023,0.3,0.47,1.92,1.92,553869.0,663898.0,686668.0,2,6,Top,,,,,669134,,,8.91098140837132,-121.23671747455676,-3.605973601577724,1.3600152976101572,22.402084736019667,-27.02125733898806,3.49,1.66,,,,84.5,2545.0,7.0,716526,663321,669134,643265,676946,666703,593428,665742,640492,665487,53.54,,,0.7,1.0,0.0,0.0,,59,1,Slider,11,4,4,11,5,11,5,11,Standard,Standard,156.0,-0.015,0.996
168,SL,2023-09-18,76.1,2.93,4.51,"Blackmon, Charlie",453568,676680,single,hit_into_play,,,,,9,Charlie Blackmon singles on a line drive to center fielder Jose Azocar.   Brenton Doyle scores.,R,L,L,SD,COL,X,8.0,line_drive,1,0,2023,-1.73,-0.11,0.36,1.79,686668.0,,,2,8,Top,135.84,98.78,,,669134,,,-2.281755931610334,-110.7741022243597,1.6510557957647949,-13.557561750376742,23.036382425156344,-33.684502716184404,3.49,1.66,271.0,98.3,14.0,75.0,2747.0,5.8,716526,676680,669134,643265,676946,666703,593428,665742,640492,665487,54.65,0.866,0.846,0.9,1.0,1.0,0.0,4.0,75,2,Slider,11,6,6,11,7,11,7,11,Standard,Standard,280.0,-0.01,0.846
169,SI,2023-09-18,91.9,2.8,4.56,"Blackmon, Charlie",453568,676680,,ball,,,,,14,Charlie Blackmon singles on a line drive to center fielder Jose Azocar.   Brenton Doyle scores.,R,L,L,SD,COL,B,,,0,0,2023,1.18,-0.03,0.41,1.04,686668.0,,,2,8,Top,,,,,669134,,,-8.591748217348048,-133.47514363461508,-2.9249244023560816,16.06500594552649,32.26778925479209,-32.04104667770267,3.53,1.53,,,,91.2,2230.0,6.2,716526,676680,669134,643265,676946,666703,593428,665742,640492,665487,54.27,,,,,,,,75,1,Sinker,11,6,6,11,6,11,6,11,Standard,Standard,129.0,0.0,0.033
170,CH,2023-09-18,84.4,-1.83,6.61,"Blackmon, Charlie",453568,608379,field_out,hit_into_play,,,,,13,"Charlie Blackmon grounds out, second baseman Matthew Batten to first baseman Garrett Cooper.",R,L,R,SD,COL,X,4.0,ground_ball,1,2,2023,-1.25,0.66,-0.93,1.77,,,,0,1,Top,143.45,149.49,,,669134,,,4.634685568361292,-122.66127922951502,-6.181961182771872,-13.52376253819057,26.487864649289406,-24.389708628301836,3.49,1.66,49.0,82.8,2.0,84.6,1529.0,6.7,716526,608379,669134,643265,676946,666703,593428,665742,640492,665487,53.81,0.26,0.238,0.0,1.0,0.0,0.0,2.0,1,5,Changeup,0,0,0,0,0,0,0,0,Standard,Standard,242.0,0.022,-0.173
171,CH,2023-09-18,84.0,-1.68,6.57,"Blackmon, Charlie",453568,608379,,foul,,,,,13,"Charlie Blackmon grounds out, second baseman Matthew Batten to first baseman Garrett Cooper.",R,L,R,SD,COL,S,,,1,2,2023,-0.86,1.13,-1.24,0.77,,,,0,1,Top,,,,,669134,,,2.7341398765482223,-122.09041461971482,-9.329443628989695,-9.17250406214045,23.264563112338077,-19.280047614445653,3.49,1.66,3.0,9.2,76.0,84.6,1486.0,6.6,716526,608379,669134,643265,676946,666703,593428,665742,640492,665487,53.85,,,,,,,,1,4,Changeup,0,0,0,0,0,0,0,0,Standard,Standard,237.0,0.0,0.0
172,FF,2023-09-18,94.0,-1.62,6.53,"Blackmon, Charlie",453568,608379,,called_strike,,,,,7,"Charlie Blackmon grounds out, second baseman Matthew Batten to first baseman Garrett Cooper.",R,L,R,SD,COL,S,,,1,1,2023,-0.61,1.69,-0.29,1.64,,,,0,1,Top,,,,,669134,,,4.816822486400487,-136.53219198583162,-10.736617395911264,-8.65170784747792,30.211772200496977,-8.898049753874146,3.44,1.56,,,,94.4,2240.0,6.6,716526,608379,669134,643265,676946,666703,593428,665742,640492,665487,53.86,,,,,,,,1,3,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,210.0,0.0,-0.055
173,CH,2023-09-18,82.5,-1.68,6.59,"Blackmon, Charlie",453568,608379,,ball,,,,,11,"Charlie Blackmon grounds out, second baseman Matthew Batten to first baseman Garrett Cooper.",R,L,R,SD,COL,B,,,0,1,2023,-0.83,1.29,-0.96,3.38,,,,0,1,Top,,,,,669134,,,3.274221547877647,-120.054311320801,-3.2742818586113995,-8.688129531093804,24.159925020573574,-19.32324057768968,3.49,1.47,,,,82.7,1481.0,6.5,716526,608379,669134,643265,676946,666703,593428,665742,640492,665487,53.97,,,,,,,,1,2,Changeup,0,0,0,0,0,0,0,0,Standard,Standard,240.0,0.0,0.028
174,FF,2023-09-18,92.7,-1.68,6.59,"Blackmon, Charlie",453568,608379,,called_strike,,,,,5,"Charlie Blackmon grounds out, second baseman Matthew Batten to first baseman Garrett Cooper.",R,L,R,SD,COL,S,,,0,0,2023,-0.61,1.62,-0.2,2.09,,,,0,1,Top,,,,,669134,,,5.173682569207794,-134.65320219771257,-9.29893816115777,-8.532446404714992,30.473028909575863,-10.579447116653784,3.35,1.49,,,,93.4,2142.0,6.9,716526,608379,669134,643265,676946,666703,593428,665742,640492,665487,53.61,,,,,,,,1,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,207.0,0.0,-0.038
175,CH,2023-09-17,85.5,1.47,6.12,"Blackmon, Charlie",453568,640455,field_out,hit_into_play,,,,,13,Charlie Blackmon pops out to catcher Patrick Bailey in foul territory.,R,L,L,COL,SF,X,2.0,popup,1,1,2023,0.65,0.54,-0.25,1.32,686668.0,,642851.0,1,5,Bot,114.42,214.35,,,672275,,,-5.4288050467597655,-124.40080039676704,-6.252648935364735,7.809733371409081,22.09423117441672,-25.55156098741044,3.52,1.68,38.0,61.7,85.0,86.7,1330.0,6.8,716540,640455,672275,664774,642731,605204,543063,571745,573262,624424,53.68,0.006,0.007,0.0,1.0,0.0,0.0,3.0,37,3,Changeup,0,1,0,1,1,0,0,1,Standard,Standard,137.0,-0.098,-0.231
176,FF,2023-09-17,91.6,1.62,5.75,"Blackmon, Charlie",453568,640455,,ball,,,,,12,Charlie Blackmon pops out to catcher Patrick Bailey in foul territory.,R,L,L,COL,SF,B,,,0,1,2023,0.99,0.68,1.62,4.35,686668.0,,642851.0,1,5,Bot,,,,,672275,,,-2.1787894508464483,-133.5532272848948,0.7769795967393995,12.375841701207682,25.07192987164811,-24.24868398151045,3.51,1.68,,,,93.3,1972.0,6.9,716540,640455,672275,664774,642731,605204,543063,571745,573262,624424,53.63,,,,,,,,37,2,4-Seam Fastball,0,1,0,1,1,0,0,1,Standard,Standard,137.0,0.0,0.063
177,FF,2023-09-17,91.8,1.6,5.72,"Blackmon, Charlie",453568,640455,,foul,,,,,1,Charlie Blackmon pops out to catcher Patrick Bailey in foul territory.,R,L,L,COL,SF,S,,,0,0,2023,0.72,0.93,-0.41,3.53,686668.0,,642851.0,1,5,Bot,,,,,672275,,,-6.7520590028746605,-133.70306897076296,-1.8271837471297343,9.906646696023293,23.9761235310775,-20.756682044576674,3.52,1.68,134.0,79.2,72.0,93.9,2049.0,7.1,716540,640455,672275,664774,642731,605204,543063,571745,573262,624424,53.43,,,,,,,,37,1,4-Seam Fastball,0,1,0,1,1,0,0,1,Standard,Standard,142.0,0.0,-0.078
178,FF,2023-09-17,93.3,1.75,5.66,"Blackmon, Charlie",453568,640455,grounded_into_double_play,hit_into_play,,,,,3,"Charlie Blackmon grounds into a double play, shortstop Brandon Crawford to first baseman LaMonte Wade Jr.  Austin Wynns out at 2nd.    Charlie Blackmon out at 1st.",R,L,L,COL,SF,X,6.0,ground_ball,1,0,2023,1.07,0.67,0.49,3.07,,,642851.0,0,3,Bot,119.39,151.34,,,672275,,,-5.681991808646007,-135.9955778489139,-2.53334167472008,14.46113890811526,23.740291485098236,-23.44816451018869,3.52,1.68,27.0,74.2,-4.0,95.4,1944.0,7.0,716540,640455,672275,664774,642731,605204,543063,571745,573262,624424,53.54,0.063,0.057,0.0,1.0,0.0,0.0,2.0,19,2,4-Seam Fastball,0,0,0,0,0,0,0,0,Infield shade,Standard,141.0,-0.082,-0.57
179,CH,2023-09-17,86.7,1.62,6.03,"Blackmon, Charlie",453568,640455,,ball,,,,,13,"Charlie Blackmon grounds into a double play, shortstop Brandon Crawford to first baseman LaMonte Wade Jr.  Austin Wynns out at 2nd.    Charlie Blackmon out at 1st.",R,L,L,COL,SF,B,,,0,0,2023,0.66,0.27,-0.19,1.38,,,642851.0,0,3,Bot,,,,,672275,,,-5.752342106600701,-126.21998296790235,-5.6199407583919525,8.161817697722839,20.93636002777555,-28.50650484061638,3.43,1.59,,,,88.1,1488.0,6.7,716540,640455,672275,664774,642731,605204,543063,571745,573262,624424,53.77,,,,,,,,19,1,Changeup,0,0,0,0,0,0,0,0,Infield shade,Standard,129.0,0.0,0.045
180,SL,2023-09-17,81.7,-2.06,5.85,"Blackmon, Charlie",453568,605154,field_out,hit_into_play,,,,,13,Charlie Blackmon lines out to left fielder Mitch Haniger.,R,L,R,COL,SF,X,7.0,line_drive,0,1,2023,0.62,-0.42,-0.57,1.29,,,,2,6,Bot,60.67,85.35,,,672275,,,2.192607320797376,-119.2580668616698,-3.116256892947421,5.724936217065284,17.185842180383624,-35.9693550724117,3.52,1.68,324.0,89.8,25.0,84.1,2746.0,7.1,716540,605154,672275,664774,642731,605204,543063,571745,596103,573262,53.37,0.083,0.087,0.0,1.0,0.0,0.0,3.0,58,2,Slider,5,9,5,9,9,5,5,9,Infield shade,Standard,91.0,-0.006,-0.089
181,FF,2023-09-17,95.3,-2.18,5.6,"Blackmon, Charlie",453568,605154,,foul,,,,,8,Charlie Blackmon lines out to left fielder Mitch Haniger.,R,L,R,COL,SF,S,,,0,0,2023,-0.62,1.17,-0.14,2.24,,,,2,6,Bot,,,,,672275,,,6.841331358263596,-138.605909790805,-5.944524843546143,-9.365959787286922,27.40740218791489,-15.990232890564926,3.52,1.68,202.0,70.8,49.0,97.0,2357.0,7.0,716540,605154,672275,664774,642731,605204,543063,571745,596103,573262,53.47,,,,,,,,58,1,4-Seam Fastball,5,9,5,9,9,5,5,9,Infield shade,Standard,217.0,0.0,-0.017
182,SL,2023-09-17,87.3,-2.3,6.33,"Blackmon, Charlie",453568,592426,single,hit_into_play,,,,,4,Charlie Blackmon singles on a sharp line drive to left fielder Mitch Haniger.,R,L,R,COL,SF,X,7.0,line_drive,0,0,2023,0.06,-0.49,-0.68,2.48,,,,2,8,Bot,61.36,99.55,,,672275,,,3.8143599351205726,-127.24342420602102,-2.2359753099207014,-0.0131801504371386,21.68932670814466,-37.37040800234612,3.52,1.68,240.0,100.7,12.0,88.8,2331.0,6.8,716540,592426,672275,664774,642731,605204,543063,571745,596103,573262,53.73,0.963,0.954,0.9,1.0,1.0,0.0,4.0,76,1,Slider,6,11,6,11,11,6,6,11,Infield shade,Standard,38.0,0.003,0.132
183,SL,2023-09-17,82.8,2.41,5.77,"Blackmon, Charlie",453568,640455,double,hit_into_play,,,,,5,Charlie Blackmon doubles (20) on a line drive to right fielder Michael Conforto.,R,L,L,COL,SF,X,9.0,line_drive,1,1,2023,-0.43,0.01,-0.21,2.36,,,,0,1,Bot,200.61,122.14,,,672275,,,-5.199100054094152,-120.71947127122937,-1.443950808927716,-3.402586162642459,19.80094969478348,-32.003884925170574,3.52,1.68,167.0,83.2,13.0,84.3,2204.0,6.8,716540,640455,672275,664774,642731,605204,543063,571745,573262,624424,53.68,0.743,0.674,1.25,1.0,1.0,1.0,4.0,4,3,Slider,0,0,0,0,0,0,0,0,Infield shade,Standard,232.0,0.06,0.643
184,FF,2023-09-17,92.6,2.34,5.63,"Blackmon, Charlie",453568,640455,,swinging_strike,,,,,14,Charlie Blackmon doubles (20) on a line drive to right fielder Michael Conforto.,R,L,L,COL,SF,S,,,1,0,2023,0.93,0.75,0.84,1.19,,,,0,1,Bot,,,,,672275,,,-5.919933920942912,-134.7270500979442,-7.306890720341818,12.577580494928712,25.557862523425705,-21.690248840978963,3.52,1.68,,,,94.0,2023.0,6.8,716540,640455,672275,664774,642731,605204,543063,571745,573262,624424,53.67,,,,,,,,4,2,4-Seam Fastball,0,0,0,0,0,0,0,0,Infield shade,Standard,132.0,0.0,-0.046
185,ST,2023-09-17,78.5,1.49,5.48,"Blackmon, Charlie",453568,573124,field_out,hit_into_play,,,,,14,Charlie Blackmon lines out to second baseman Thairo Estrada.,R,L,L,COL,SF,X,4.0,line_drive,0,1,2023,-0.91,-0.09,1.11,2.53,,,641857.0,2,9,Bot,153.55,138.86,,,672275,,,0.8457395535005146,-114.4982080757523,0.5048921572019973,-8.229620325324781,18.4686144931026,-33.24803922144535,3.52,1.68,169.0,64.8,19.0,78.3,2768.0,5.7,716540,573124,672275,664774,642731,605204,543063,571745,596103,573262,54.76,0.529,0.476,0.0,1.0,0.0,0.0,4.0,88,2,Sweeper,10,11,10,11,11,10,10,11,Standard,Strategic,291.0,-0.096,-0.203
186,FF,2023-09-17,92.6,2.28,5.67,"Blackmon, Charlie",453568,640455,,ball,,,,,11,Charlie Blackmon doubles (20) on a line drive to right fielder Michael Conforto.,R,L,L,COL,SF,B,,,0,0,2023,1.05,0.63,-0.96,2.65,,,,0,1,Bot,,,,,672275,,,-10.67138577250762,-134.52024528031535,-3.387131957941494,14.846079988794902,24.91600877405945,-23.92326396001159,3.51,1.66,,,,94.2,2007.0,7.0,716540,640455,672275,664774,642731,605204,543063,571745,573262,624424,53.53,,,,,,,,4,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Infield shade,Standard,135.0,0.0,0.036
187,SI,2023-09-17,94.6,1.44,5.66,"Blackmon, Charlie",453568,573124,,foul,,,,,12,Charlie Blackmon lines out to second baseman Thairo Estrada.,R,L,L,COL,SF,S,,,0,0,2023,1.15,0.62,1.23,3.61,,,641857.0,2,9,Bot,,,,,672275,,,-3.111730771632323,-137.85228135958283,-1.1124878748728817,15.440525491258065,27.90717880844993,-24.154098788806987,3.52,1.68,,,,94.4,2123.0,5.9,716540,573124,672275,664774,642731,605204,543063,571745,596103,573262,54.6,,,,,,,,88,1,Sinker,10,11,10,11,11,10,10,11,Infield shade,Strategic,118.0,0.0,-0.038
188,CH,2023-09-16,84.4,-2.11,5.97,"Blackmon, Charlie",453568,596001,field_out,hit_into_play,,,,,7,Charlie Blackmon flies out to left fielder Luis Matos.,R,L,R,COL,SF,X,7.0,fly_ball,1,1,2023,-0.77,0.22,-0.53,2.26,,,,0,5,Bot,75.87,66.55,,,672275,,,5.138532653780504,-122.90616994416216,-2.754393420778386,-8.727109200681124,21.68189868263408,-29.664705537226435,3.56,1.7,350.0,94.4,37.0,84.1,1331.0,5.8,716550,596001,672275,527038,642731,605204,543063,682641,596103,571745,54.71,0.057,0.094,0.0,1.0,0.0,0.0,3.0,38,3,Changeup,4,1,4,1,1,4,4,1,Infield shade,Strategic,229.0,-0.009,-0.228
189,SL,2023-09-16,82.4,-2.27,5.8,"Blackmon, Charlie",453568,596001,,foul,,,,,14,Charlie Blackmon flies out to left fielder Luis Matos.,R,L,R,COL,SF,S,,,1,0,2023,0.96,-0.02,0.62,1.21,,,,0,5,Bot,,,,,672275,,,4.695050585519754,-119.96937673583687,-3.910047944242847,8.438567882828266,21.77249395746301,-31.80999967915999,3.56,1.7,205.0,100.4,11.0,82.1,2424.0,5.9,716550,596001,672275,527038,642731,605204,543063,682641,596103,571745,54.57,,,,,,,,38,2,Slider,4,1,4,1,1,4,4,1,Infield shade,Strategic,57.0,0.0,-0.046
190,CH,2023-09-16,85.4,-2.32,5.84,"Blackmon, Charlie",453568,596001,,ball,,,,,4,Charlie Blackmon flies out to left fielder Luis Matos.,R,L,R,COL,SF,B,,,0,0,2023,-0.88,0.52,-0.75,2.89,,,,0,5,Bot,,,,,672275,,,5.414485105651486,-124.41932337926504,-1.7613082736491932,-10.245468674221977,23.1502862780063,-26.6377553095252,3.51,1.62,,,,85.0,1209.0,5.8,716550,596001,672275,527038,642731,605204,543063,682641,596103,571745,54.72,,,,,,,,38,1,Changeup,4,1,4,1,1,4,4,1,Infield shade,Strategic,232.0,0.0,0.036
