,pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,fielder_2,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,pitcher.1,fielder_2.1,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp
10,FF,2023-10-01,97.4,-2.72,6.57,"Tovar, Ezequiel",678662,660896,,ball,,,,,12,Ezequiel Tovar strikes out swinging.,R,R,R,COL,MIN,B,,,2,1,2023,-0.55,1.15,1.51,2.88,,,,1,8,Bot,,,,,680777,,,12.440584946989327,-141.39270539734736,-7.082843111470639,-9.644063303626748,24.42122007745428,-15.268818290954624,3.14,1.49,,,,97.1,2451.0,5.7,716359,660896,680777,543877,666397,456781,571657,650489,664057,656669,54.77,,,,,,,,60,4,4-Seam Fastball,1,2,1,2,2,1,1,2,Standard,Standard,217.0,0.0,0.077
11,SL,2023-10-01,81.4,2.47,6.06,"Tovar, Ezequiel",678662,681892,strikeout,called_strike,,,,,3,Ezequiel Tovar called out on strikes.,R,R,L,COL,MIN,S,2.0,,0,2,2023,-0.95,-0.27,0.32,2.68,,641857.0,,1,10,Bot,,,,,680777,,,-3.031081094868259,-118.80793542338748,-0.6549157854228619,-8.71283637189541,17.16745592014734,-34.86355465626784,2.98,1.35,,,,82.7,2616.0,6.5,716359,681892,680777,666397,543877,456781,571657,650489,664057,656669,54.05,,,0.0,1.0,0.0,0.0,,76,4,Slider,2,2,2,2,2,2,2,2,Standard,Standard,309.0,-0.091,-0.232
12,FF,2023-10-01,98.8,-2.57,6.57,"Tovar, Ezequiel",678662,660896,,ball,,,,,12,Ezequiel Tovar strikes out swinging.,R,R,R,COL,MIN,B,,,1,1,2023,-0.65,0.99,0.52,4.38,,,,1,8,Bot,,,,,680777,,,9.827227327216988,-143.77632377795825,-2.9073488798772016,-11.123006885368175,28.53560272987737,-17.862950873453904,3.1,1.49,,,,98.5,2416.0,5.8,716359,660896,680777,543877,666397,456781,571657,650489,664057,656669,54.7,,,,,,,,60,3,4-Seam Fastball,1,2,1,2,2,1,1,2,Standard,Standard,220.0,0.0,0.034
13,SI,2023-10-01,97.5,-2.55,6.68,"Tovar, Ezequiel",678662,660896,,ball,,,,,11,Ezequiel Tovar strikes out swinging.,R,R,R,COL,MIN,B,,,0,1,2023,-1.04,0.73,-2.24,3.26,,,,1,8,Bot,,,,,680777,,,3.1931084472074147,-142.21943017714915,-5.444052495306059,-14.933954329855752,24.135979618059416,-21.34428238061474,3.07,1.47,,,,97.6,2098.0,5.6,716359,660896,680777,543877,666397,456781,571657,650489,664057,656669,54.87,,,,,,,,60,2,Sinker,1,2,1,2,2,1,1,2,Standard,Standard,221.0,0.0,0.019
14,FF,2023-10-01,92.5,2.03,6.33,"Tovar, Ezequiel",678662,681892,,foul,,,,,2,Ezequiel Tovar called out on strikes.,R,R,L,COL,MIN,S,,,0,2,2023,-0.27,0.79,-0.17,2.77,,641857.0,,1,10,Bot,,,,,680777,,,-5.077994671488232,-134.96838081998655,-5.304647387455268,-2.735089487561205,17.293147379016617,-21.67182657454374,3.08,1.45,201.0,72.6,26.0,95.1,2532.0,6.8,716359,681892,680777,666397,543877,456781,571657,650489,664057,656669,53.73,,,,,,,,76,3,4-Seam Fastball,2,2,2,2,2,2,2,2,Standard,Standard,173.0,0.0,0.0
15,FF,2023-10-01,91.8,2.06,6.32,"Tovar, Ezequiel",678662,681892,,swinging_strike,,,,,12,Ezequiel Tovar called out on strikes.,R,R,L,COL,MIN,S,,,0,1,2023,-0.14,0.81,0.04,3.53,,641857.0,,1,10,Bot,,,,,680777,,,-4.851112238097943,-133.8989855632826,-3.1769425239282234,-0.9959723277457148,19.12002578613503,-21.87119761547279,3.08,1.45,,,,93.8,2524.0,6.6,716359,681892,680777,666397,543877,456781,571657,650489,664057,656669,53.89,,,,,,,,76,2,4-Seam Fastball,2,2,2,2,2,2,2,2,Standard,Standard,167.0,0.0,-0.085
16,FF,2023-10-01,98.2,-2.57,6.66,"Tovar, Ezequiel",678662,660896,,called_strike,,,,,12,Ezequiel Tovar strikes out swinging.,R,R,R,COL,MIN,S,,,0,0,2023,-0.6,1.12,0.18,3.67,,,,1,8,Bot,,,,,680777,,,8.760644240704618,-142.97624378643184,-5.280147849208312,-9.948937398822514,25.276898635198588,-15.793062949750508,3.07,1.46,,,,98.3,2353.0,5.8,716359,660896,680777,543877,666397,456781,571657,650489,664057,656669,54.69,,,,,,,,60,1,4-Seam Fastball,1,2,1,2,2,1,1,2,Standard,Standard,219.0,0.0,-0.026
17,FF,2023-10-01,92.0,2.05,6.31,"Tovar, Ezequiel",678662,681892,,called_strike,,,,,12,Ezequiel Tovar called out on strikes.,R,R,L,COL,MIN,S,,,0,0,2023,-0.18,0.94,0.25,3.44,,641857.0,,1,10,Bot,,,,,680777,,,-4.216606061528951,-134.13967776283332,-3.6297961895886894,-1.498263857680936,23.117733529787863,-20.237891133019023,3.2,1.51,,,,93.6,2449.0,6.7,716359,681892,680777,666397,543877,456781,571657,650489,664057,656669,53.85,,,,,,,,76,1,4-Seam Fastball,2,2,2,2,2,2,2,2,Standard,Standard,168.0,0.0,-0.047
18,CH,2023-09-30,81.0,1.08,6.17,"Tovar, Ezequiel",678662,572971,strikeout,swinging_strike,,,,,14,Ezequiel Tovar strikes out swinging.,R,R,L,COL,MIN,S,2.0,,1,2,2023,0.84,0.28,1.15,1.89,660707.0,656248.0,,0,8,Bot,,,,,543877,,,-1.4434208126087316,-118.17038223516369,-3.61560628279721,8.261399294869024,17.52311515267566,-29.180908459466355,3.08,1.46,,,,81.4,1653.0,5.9,716368,572971,543877,656669,666397,456781,650489,664057,572191,670242,54.56,,,0.0,1.0,0.0,0.0,,76,5,Changeup,4,14,4,14,14,4,4,14,Standard,Standard,127.0,-0.001,-0.399
19,SI,2023-09-30,88.0,1.09,6.16,"Tovar, Ezequiel",678662,572971,,foul,,,,,1,Ezequiel Tovar strikes out swinging.,R,R,L,COL,MIN,S,,,1,2,2023,0.88,0.2,-0.76,2.78,660707.0,656248.0,,0,8,Bot,,,,,543877,,,-6.304083921845715,-128.10129074231355,-2.578689997811728,10.970310491075638,22.904834091369544,-29.63339599702082,3.08,1.46,,,,88.2,2033.0,6.1,716368,572971,543877,656669,666397,456781,650489,664057,572191,670242,54.42,,,,,,,,76,4,Sinker,4,14,4,14,14,4,4,14,Standard,Standard,137.0,0.0,0.0
